Term,Artist,Song,Album,Release Date
long_term,Sara Bareilles,Love Song,Little Voice,2007-07-03
long_term,Jukebox The Ghost,Victoria,Let Live & Let Ghosts,2008-04-22
long_term,Pierce The Veil,Props & Mayhem,Collide With The Sky,2012-07-17
long_term,Neon Trees,1983,Habits,2010-01-01
long_term,Ashe,Till Forever Falls Apart,Ashlyn,2021-05-07
long_term,The xx,VCR,xx,2009-08-18
long_term,Joey Landreth,Still Driving,Hindsight,2019-04-19
long_term,Stevie Wonder,Sir Duke,Songs In The Key Of Life,1976-09-28
long_term,Joshua Bassett,LA,Sad Songs In A Hotel Room,2022-09-23
long_term,John Mayer,Love on the Weekend,The Search for Everything,2017-04-14
long_term,Olivia Rodrigo,the grudge,GUTS,2023-09-08
long_term,Paramore,Fences,Riot!,2007-06-11
long_term,Ghost Atlas,Vertigo,"All Is in Sync, and There's Nothing Left to Sing About",2017-11-17
long_term,The All-American Rejects,Dirty Little Secret,Move Along,2005-01-01
long_term,Evanescence,Bring Me To Life,Fallen,2003-03-04
long_term,The Weeknd,Prisoner,Beauty Behind The Madness,2015-08-28
long_term,Donny Osmond,I'll Make a Man Out of You,Mulan (Original Soundtrack),1998-01-01
long_term,James Arthur,Just Us,Just Us,2023-10-06
long_term,Lil Durk,All My Life (feat. J. Cole),Almost Healed,2023-05-26
long_term,John Mayer,Bigger Than My Body,Heavier Things,2003-09-09
long_term,Hozier,Cherry Wine - Live,Hozier,2014-10-07
long_term,Hozier,To Someone From A Warm Climate (Uiscefhuaraithe),Unreal Unearth,2023-08-18
long_term,Nightly,dirty white chucks,dirty white chucks,2022-10-14
long_term,John Mayer,War of My Life,Battle Studies,2009-11-13
long_term,My Chemical Romance,Blood - Hidden Track,The Black Parade,2006-10-23
long_term,Tiësto,10:35,DRIVE,2023-04-21
long_term,Billie Eilish,Getting Older,Happier Than Ever,2021-07-30
long_term,Miley Cyrus,Bad Karma (feat. Joan Jett),Plastic Hearts,2020-11-27
long_term,Maroon 5,Infatuation,The B-Side Collection,2007-01-01
long_term,OneRepublic,Preacher,Native,2014-01-01
long_term,Gary Clark Jr.,Shake,The Story of Sonny Boy Slim,2015-09-11
long_term,SZA,Conceited,SOS,2022-12-09
long_term,Gary Clark Jr.,What About Us,This Land,2019-02-22
long_term,Wild Rivers,Thinking 'Bout Love,Thinking 'Bout Love,2022-03-11
long_term,Phoebe Bridgers,ICU,Punisher,2020-06-18
long_term,NF,Let You Down,Perception,2017-10-06
long_term,Phoebe Bridgers,Scott Street,Stranger in the Alps,2017-09-22
long_term,Coldplay,Paradise,Mylo Xyloto,2011-10-24
long_term,PJ Harding,Dear August,Dear August,2021-02-12
long_term,Ed Sheeran,Happier,÷ (Deluxe),2017-03-03
long_term,Billie Eilish,when the party's over,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",2019-03-29
long_term,Hunter Hayes,I Want Crazy - Encore,Hunter Hayes (Encore),2011
long_term,Gavin DeGraw,Soldier,Sweeter,2011-09-16
long_term,Ashnikko,Daisy 2.0 (feat. Hatsune Miku),Daisy 2.0 (feat. Hatsune Miku),2020-12-11
long_term,Sara Bareilles,Never Ever Getting Rid Of Me,What's Inside: Songs from Waitress,2015-11-06
long_term,Gracie Abrams,Painkillers,This Is What It Feels Like,2021-11-12
long_term,Ed Sheeran,Hearts Don't Break Around Here,÷ (Deluxe),2017-03-03
long_term,All Time Low,"Hello, Brooklyn",Nothing Personal (Deluxe Version),2009-07-07
long_term,Sara Bareilles,Little Black Dress,The Blessed Unrest,2013-07-16
long_term,Conan Gray,Telepath,Telepath,2021-10-29
long_term,boygenius,Me & My Dog,boygenius,2018-10-26
long_term,Hozier,Jackie and Wilson,Hozier (Expanded Edition),2014-09-19
long_term,Jason Mraz,The Remedy (I Won't Worry),Waiting for My Rocket to Come,2002-10-15
long_term,The 1975,I'm In Love With You,Being Funny In A Foreign Language,2022-10-14
long_term,All Time Low,Lost In Stereo,Straight To DVD,2010-05-25
long_term,The Agonist,Take Me to Church,Five,2016-09-30
long_term,Pierce The Veil,Pass The Nirvana,The Jaws Of Life,2023-02-10
long_term,Billie Eilish,GOLDWING,Happier Than Ever,2021-07-30
long_term,Hozier,Jackie and Wilson,Hozier,2014-10-07
long_term,Gary Clark Jr.,Wings,The Story of Sonny Boy Slim,2015-09-11
long_term,Taron Egerton,Your Song,Rocketman (Music From The Motion Picture),2019-05-24
long_term,Gracie Abrams,Rockland,Rockland,2021-10-22
long_term,Ben Rector,Kids,Magic,2018-06-22
long_term,Ed Sheeran,I'm a Mess,x (Wembley Edition),2013
long_term,5 Seconds of Summer,Teeth,CALM,2020-03-27
long_term,Sabrina Carpenter,is it new years yet?,fruitcake,2023-11-17
long_term,Billie Eilish,Getting Older,Happier Than Ever,2021-07-30
long_term,The Bros. Landreth,Sleep Talker,'87,2019-09-27
long_term,Gotye,Somebody That I Used To Know,Making Mirrors,2011-01-01
long_term,Bastille,Fake It,Wild World (Complete Edition),2016-09-09
long_term,Bastille,Glory,Wild World (Complete Edition),2016-09-09
long_term,Jukebox The Ghost,Fred Astaire,Off To The Races,2018-03-30
long_term,Maroon 5,I Can't Lie,Hands All Over (Deluxe),2010
long_term,Dance Gavin Dance,Die Another Day,Jackpot Juicer,2022-07-29
long_term,JVKE,golden hour,this is what ____ feels like (Vol. 1-4),2022-09-23
long_term,All Time Low,Paint You Wings,Don't Panic,2012-10-09
long_term,Maroon 5,This Love,Songs About Jane: 10th Anniversary Edition,2002
long_term,NF,Lie,Perception,2017-10-06
long_term,Red Hot Chili Peppers,Otherside,Californication (Deluxe Edition),1999-06-08
long_term,Maroon 5,Nothing Lasts Forever,It Won't Be Soon Before Long.,2007-01-01
long_term,Sam Smith,One Last Song,The Thrill Of It All (Special Edition),2017-11-03
long_term,Paramore,Ain't It Fun,Paramore,2013-04-05
long_term,Twenty One Pilots,Tear in My Heart,Blurryface,2015-05-15
long_term,Em Beihold,Numb Little Bug,Numb Little Bug,2022-01-28
long_term,Stevie Wonder,I Just Called To Say I Love You,At The Close Of A Century,1999-11-23
long_term,Oliver Tree,Miss You,Miss You,2022-08-05
long_term,Hunter Hayes,Somebody's Heartbreak,Hunter Hayes (Encore),2011
long_term,Niall Horan,Heaven,The Show,2023-06-09
long_term,Lustra,Scotty Doesn't Know,Left for Dead,2006
long_term,BØRNS,Electric Love,Dopamine,2015-10-16
long_term,Noah Cyrus,My Side of the Bed,The Hardest Part,2022-09-16
long_term,Catfish and the Bottlemen,Encore,The Balance,2019-04-26
long_term,Stephen Sanchez,Until I Found You - Em Beihold Version,Pop Workout Hits 2023,2023-03-01
long_term,The Killers,All These Things That I've Done,Hot Fuss,2004-06-15
long_term,Dua Lipa,Levitating (feat. DaBaby),Future Nostalgia (The Moonlight Edition),2021-02-11
long_term,Eagles,Lyin' Eyes - 2013 Remaster,Their Greatest Hits 1971-1975 (2013 Remaster),1976-02-17
long_term,John Mayer,"Friends, Lovers or Nothing",Battle Studies,2009-11-13
long_term,Sara Bareilles,Bad Idea (feat. Jason Mraz),What's Inside: Songs from Waitress,2015-11-06
long_term,John Mayer,My Stupid Mouth - Demo Version,Inside Wants Out,1999-09-24
long_term,Panic! At The Disco,(Fuck A) Silver Lining,Pray for the Wicked,2018-06-22
long_term,Scott Bradlee's Postmodern Jukebox,Halo,Top Hat On Fleek,2015-11-05
long_term,Taylor Swift,I Did Something Bad,reputation,2017-11-10
long_term,21 Savage,No Opp Left Behind,SAVAGE MODE II,2020-10-02
long_term,Adele,Hello,25,2015-11-20
long_term,5 Seconds of Summer,Wildflower,CALM,2020-03-27
long_term,John Mayer,Say,Say,2006-10-13
long_term,Sabrina Carpenter,white xmas,fruitcake,2023-11-17
long_term,Red Hot Chili Peppers,Can't Stop,By the Way (Deluxe Edition),2002-07-09
long_term,Neon Trees,Sleeping With A Friend,Pop Psychology,2014-01-01
long_term,Elvis Presley,Can't Help Falling in Love,Blue Hawaii,1961-10-20
long_term,BØRNS,American Money,Dopamine,2015-10-16
long_term,Edwin McCain,I'll Be,Misguided Roses,1997
long_term,Paramore,Fake Happy,After Laughter,2017-05-12
long_term,JP Saxe,When You Think Of Me,When You Think Of Me,2022-09-23
